,Player,shirt_number,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks
1345,Roberto Firmino ,9,BRA,FW,28-109,82,0,0,0,0,3,0,0,0,39,0,0,0
1346,   Divock Origi ,27,BEL,FW,24-276,8,0,0,0,0,0,0,0,0,1,0,0,0
1347,Sadio Mané ,10,SEN,LW,27-284,82,0,0,0,0,4,1,0,0,50,1,0,0
1348,   Fabinho ,3,BRA,CM,26-088,8,0,0,0,0,0,0,0,0,2,0,0,1
1349,Mohamed Salah ,11,EGY,"RW,FW",27-218,90,1,0,0,0,4,1,1,0,45,2,3,0
1350,Georginio Wijnaldum ,5,NED,LM,29-069,90,0,0,0,0,0,0,0,0,48,2,0,1
1351,Jordan Henderson ,14,ENG,CM,29-216,90,0,0,0,0,2,1,0,0,60,6,0,1
1352,Alex Oxlade-Chamberlain ,15,ENG,RM,26-157,65,0,0,0,0,2,1,0,0,43,5,0,3
1353,   Adam Lallana ,20,ENG,RM,31-254,25,0,0,0,0,0,0,0,0,15,1,1,0
1354,Andrew Robertson ,26,SCO,LB,25-314,90,0,0,0,0,0,0,0,0,97,0,1,0
1355,Virgil van Dijk ,4,NED,CB,28-195,90,1,0,0,0,1,1,0,0,87,1,2,0
1356,Joe Gomez ,12,ENG,CB,22-241,90,0,0,0,0,0,0,0,0,59,1,3,1
1357,Trent Alexander-Arnold ,66,ENG,RB,21-104,90,0,1,0,0,0,0,0,0,78,3,0,0
1358,Alisson ,1,BRA,GK,27-109,90,0,1,0,0,0,0,0,0,50,0,0,0
1359,Roberto Firmino ,9,BRA,"FW,LW",28-113,90,1,0,0,0,4,3,0,0,55,3,0,2
1360,Sadio Mané ,10,SEN,LW,27-288,32,0,0,0,0,0,0,0,0,25,1,0,0
1361,   Takumi Minamino ,18,JPN,"RM,RW,LW",25-007,58,0,0,0,0,1,0,0,0,38,0,0,1
1362,Mohamed Salah ,11,EGY,"RW,FW",27-222,84,0,0,0,0,6,2,0,0,41,0,0,0
1363,   Divock Origi ,27,BEL,FW,24-280,6,0,0,0,0,0,0,0,0,5,0,0,0
1364,Georginio Wijnaldum ,5,NED,"LM,CM",29-073,90,0,0,0,0,0,0,0,0,41,1,0,0
1365,Jordan Henderson ,14,ENG,"CM,RM",29-220,90,1,1,0,0,1,1,0,0,89,1,1,1
1366,Alex Oxlade-Chamberlain ,15,ENG,"RM,LM",26-161,69,0,0,0,0,0,0,0,0,35,1,2,0
1367,   Fabinho ,3,BRA,CM,26-092,21,0,0,0,0,0,0,0,0,25,0,1,1
1368,Andrew Robertson ,26,SCO,LB,25-318,90,0,0,0,0,0,0,1,0,95,0,0,1
1369,Virgil van Dijk ,4,NED,CB,28-199,90,0,0,0,0,0,0,0,0,63,1,1,1
1370,Joe Gomez ,12,ENG,CB,22-245,90,0,0,0,0,0,0,0,0,64,2,3,2
1371,Trent Alexander-Arnold ,66,ENG,RB,21-108,90,0,1,0,0,1,0,0,0,114,1,3,1
1372,Alisson ,1,BRA,GK,27-113,90,0,0,0,0,0,0,0,0,37,0,0,0
1373,Roberto Firmino ,9,BRA,FW,28-119,90,0,0,0,0,2,1,0,0,67,4,0,1
1374,Divock Origi ,27,BEL,LW,24-286,68,0,0,0,0,1,1,0,0,26,1,0,0
1375,   Fabinho ,3,BRA,CM,26-098,22,0,0,0,0,0,0,0,0,38,2,0,1
1376,Mohamed Salah ,11,EGY,RW,27-228,90,1,1,1,1,4,0,0,0,47,0,0,0
1377,Georginio Wijnaldum ,5,NED,LM,29-079,90,0,0,0,0,0,0,0,0,75,0,0,0
1378,Jordan Henderson ,14,ENG,"CM,RB,RM",29-226,90,0,0,0,0,1,0,0,0,153,3,2,1
1379,Alex Oxlade-Chamberlain ,15,ENG,"RM,LW",26-167,84,1,0,0,0,2,1,0,0,69,0,2,2
1380,   Curtis Jones ,48,ENG,LW,18-364,6,0,0,0,0,0,0,0,0,10,2,1,1
1381,Andrew Robertson ,26,SCO,LB,25-324,90,0,0,0,0,1,0,0,0,77,2,0,0
1382,Virgil van Dijk ,4,NED,CB,28-205,90,0,0,0,0,0,0,0,0,119,2,0,0
1383,Joe Gomez ,12,ENG,CB,22-251,90,0,0,0,0,0,0,0,0,120,0,1,1
1384,Trent Alexander-Arnold ,66,ENG,RB,21-114,76,0,0,0,0,0,0,0,0,122,1,1,2
1385,   Naby Keïta ,8,GUI,RM,24-353,14,0,0,0,0,1,1,0,0,19,0,1,0
1386,Alisson ,1,BRA,GK,27-119,90,0,0,0,0,0,0,0,0,33,0,0,0
1387,Roberto Firmino ,9,BRA,FW,28-122,90,0,3,0,0,3,2,0,0,43,0,0,0
1388,Alex Oxlade-Chamberlain ,15,ENG,LW,26-170,72,1,0,0,0,2,2,0,0,32,0,1,0
1389,   Naby Keïta ,8,GUI,"LM,LW",24-356,18,0,0,0,0,0,0,0,0,15,0,1,2
1390,Mohamed Salah ,11,EGY,RW,27-231,90,2,0,0,0,4,2,0,0,33,1,1,1
1391,Georginio Wijnaldum ,5,NED,LM,29-082,80,0,0,0,0,1,1,0,0,33,1,0,4
1392,   Takumi Minamino ,18,JPN,LW,25-016,10,0,0,0,0,1,0,0,0,4,0,0,0
1393,Fabinho ,3,BRA,CM,26-101,90,0,0,0,0,1,0,0,0,73,4,1,1
1394,Jordan Henderson ,14,ENG,RM,29-229,87,1,1,0,0,2,1,0,0,49,1,3,0
1395,   Adam Lallana ,20,ENG,RM,31-267,3,0,0,0,0,0,0,0,0,2,1,0,0
1396,Andrew Robertson ,26,SCO,LB,25-327,90,0,0,0,0,0,0,0,0,91,3,2,1
1397,Virgil van Dijk ,4,NED,CB,28-208,90,0,0,0,0,1,1,0,0,87,2,1,0
1398,Joe Gomez ,12,ENG,CB,22-254,90,0,0,0,0,0,0,0,0,82,0,0,1
1399,Trent Alexander-Arnold ,66,ENG,RB,21-117,90,0,0,0,0,1,0,0,0,87,1,1,1
1400,Alisson ,1,BRA,GK,27-122,90,0,0,0,0,0,0,0,0,52,0,0,0
1401,Roberto Firmino ,9,BRA,FW,28-136,90,0,0,0,0,2,0,0,0,47,0,1,3
1402,Alex Oxlade-Chamberlain ,15,ENG,LW,26-184,59,0,0,0,0,1,1,0,0,37,1,0,2
1403,   Sadio Mané ,10,SEN,LW,27-311,31,1,0,0,0,1,1,1,0,20,0,0,0
1404,Mohamed Salah ,11,EGY,RW,27-245,90,0,0,0,0,4,1,0,0,41,1,0,0
1405,Georginio Wijnaldum ,5,NED,LM,29-096,59,0,0,0,0,0,0,0,0,35,1,0,0
1406,   Fabinho ,3,BRA,CM,26-115,31,0,0,0,0,0,0,0,0,32,1,1,1
1407,Jordan Henderson ,14,ENG,"CM,RM",29-243,90,0,1,0,0,0,0,0,0,84,2,1,0
1408,Naby Keïta ,8,GUI,"RM,LM",25-005,83,0,0,0,0,3,2,1,0,87,5,0,4
1409,   James Milner ,7,ENG,LM,34-042,7,0,0,0,0,0,0,0,0,3,0,0,0
1410,Andrew Robertson ,26,SCO,LB,25-341,90,0,0,0,0,1,0,0,0,89,2,0,2
1411,Virgil van Dijk ,4,NED,CB,28-222,90,0,0,0,0,2,1,0,0,88,0,0,0
1412,Joe Gomez ,12,ENG,CB,22-268,90,0,0,0,0,0,0,0,0,81,1,0,0
1413,Trent Alexander-Arnold ,66,ENG,RB,21-131,90,0,0,0,0,3,0,0,0,108,2,1,2
1414,Alisson ,1,BRA,GK,27-136,90,0,0,0,0,0,0,0,0,25,0,1,0
1415,Roberto Firmino ,9,BRA,FW,28-145,90,0,0,0,0,5,0,0,0,56,2,1,1
1416,Sadio Mané ,10,SEN,LW,27-320,89,1,0,0,0,3,1,0,0,63,2,0,1
1417,   Joël Matip ,32,CMR,CB,28-200,1,0,0,0,0,0,0,0,0,1,0,0,0
1418,Mohamed Salah ,11,EGY,"RW,FW",27-254,90,1,0,0,0,5,3,0,0,52,1,0,0
1419,Georginio Wijnaldum ,5,NED,"LM,CM",29-105,90,1,0,0,0,1,1,0,0,63,1,0,1
1420,Fabinho ,3,BRA,CM,26-124,90,0,0,0,0,1,0,0,0,84,3,1,0
1421,Naby Keïta ,8,GUI,RM,25-014,56,0,0,0,0,0,0,0,0,46,4,0,0
1422,   Alex Oxlade-Chamberlain ,15,ENG,"RM,LM",26-193,34,0,0,0,0,1,0,0,0,28,0,1,1
1423,Andrew Robertson ,26,SCO,LB,25-350,90,0,1,0,0,1,0,0,0,95,4,1,0
1424,Virgil van Dijk ,4,NED,CB,28-231,90,0,0,0,0,3,1,0,0,114,1,3,0
1425,Joe Gomez ,12,ENG,"CB,RB",22-277,90,0,0,0,0,1,0,0,0,97,2,1,1
1426,Trent Alexander-Arnold ,66,ENG,"RB,RM",21-140,90,0,2,0,0,4,1,0,0,98,3,0,0
1427,Alisson ,1,BRA,GK,27-145,90,0,0,0,0,0,0,0,0,22,0,0,0
1428,Roberto Firmino ,9,BRA,"FW,AM",28-150,78,0,0,0,0,0,0,0,0,26,1,0,1
1429,   Takumi Minamino ,18,JPN,AM,25-044,12,0,0,0,0,0,0,0,0,9,0,0,0
1430,Sadio Mané ,10,SEN,"LW,RW",27-325,90,0,0,0,0,0,0,0,0,40,1,0,2
1431,Mohamed Salah ,11,EGY,"RW,FW",27-259,90,0,0,0,0,2,0,0,0,32,0,0,0
1432,Georginio Wijnaldum ,5,NED,LM,29-110,60,0,0,0,0,0,0,0,0,39,1,0,0
1433,   Adam Lallana ,20,ENG,"DM,LM",31-295,30,0,0,0,0,2,0,0,0,52,1,0,0
1434,Fabinho ,3,BRA,"CM,DM",26-129,90,0,0,0,0,0,0,0,0,99,1,2,1
1435,Alex Oxlade-Chamberlain ,15,ENG,RM,26-198,64,0,0,0,0,0,0,0,0,53,0,0,0
1436,   Divock Origi ,27,BEL,LW,24-317,26,0,0,0,0,0,0,0,0,18,0,0,0
1437,Andrew Robertson ,26,SCO,LB,25-355,90,0,0,0,0,1,1,0,0,103,0,1,5
1438,Virgil van Dijk ,4,NED,CB,28-236,90,0,0,0,0,1,0,0,0,120,0,0,1
1439,Dejan Lovren ,6,CRO,CB,30-239,90,0,0,0,0,0,0,0,0,130,3,1,1
1440,Trent Alexander-Arnold ,66,ENG,RB,21-145,90,0,0,0,0,1,0,0,0,111,0,1,0
1441,Alisson ,1,BRA,GK,27-150,90,0,0,0,0,0,0,0,0,42,0,0,0
1442,Roberto Firmino ,9,BRA,FW,28-157,89,0,0,0,0,3,1,0,0,43,0,1,1
1443,   Divock Origi ,27,BEL,"RW,FW",24-324,1,0,0,0,0,0,0,0,0,2,0,0,0
1444,Sadio Mané ,10,SEN,LW,27-332,90,1,1,0,0,3,1,0,0,67,1,1,2
1445,Mohamed Salah ,11,EGY,RW,27-266,90,1,0,0,0,2,2,0,0,62,0,0,0
1446,Georginio Wijnaldum ,5,NED,LM,29-117,90,0,0,0,0,0,0,0,0,45,1,0,0
1447,Fabinho ,3,BRA,CM,26-136,90,0,0,0,0,0,0,0,0,67,0,1,0
1448,Alex Oxlade-Chamberlain ,15,ENG,RM,26-205,83,0,0,0,0,3,0,0,0,65,0,2,2
1449,   Adam Lallana ,20,ENG,RM,31-302,7,0,0,0,0,0,0,0,0,10,1,0,1
1450,James Milner ,7,ENG,LB,34-063,90,0,0,0,0,1,1,0,0,112,2,1,3
1451,Virgil van Dijk ,4,NED,CB,28-243,90,0,1,0,0,1,1,0,0,137,0,0,0
1452,Joe Gomez ,12,ENG,CB,22-289,90,0,0,0,0,0,0,0,0,139,0,4,0
1453,Trent Alexander-Arnold ,66,ENG,RB,21-152,90,0,0,0,0,1,0,0,0,107,2,1,0
1454,Adrián ,13,ESP,GK,33-064,90,0,0,0,0,0,0,0,0,24,0,0,0
1455,Roberto Firmino ,9,BRA,FW,28-263,64,0,0,0,0,1,0,0,0,29,0,1,0
1456,   Divock Origi ,27,BEL,FW,25-064,26,0,0,0,0,0,0,1,0,13,0,0,1
1457,Sadio Mané ,10,SEN,LW,28-072,90,0,0,0,0,0,0,0,0,42,3,1,0
1458,Takumi Minamino ,18,JPN,RW,25-157,45,0,0,0,0,2,0,0,0,21,2,0,1
1459,   Alex Oxlade-Chamberlain ,15,ENG,RW,26-311,45,0,0,0,0,0,0,0,0,15,0,1,0
1460,Naby Keïta ,8,GUI,LM,25-132,64,0,0,0,0,1,0,0,0,50,2,1,1
1461,   Georginio Wijnaldum ,5,NED,LM,29-223,26,0,0,0,0,0,0,0,0,12,1,0,0
1462,Fabinho ,3,BRA,CM,26-242,90,0,0,0,0,1,1,0,0,70,3,1,3
1463,Jordan Henderson ,14,ENG,RM,30-004,90,0,0,0,0,0,0,0,0,83,2,1,1
1464,James Milner ,7,ENG,LB,34-169,42,0,0,0,0,0,0,1,0,23,1,1,0
1465,   Joe Gomez ,12,ENG,LB,23-029,48,0,0,0,0,0,0,0,0,52,0,1,1
1466,Virgil van Dijk ,4,NED,CB,28-349,90,0,0,0,0,1,1,0,0,89,0,0,0
1467,Joël Matip ,32,CMR,CB,28-318,72,0,0,0,0,1,0,0,0,66,1,0,0
1468,   Dejan Lovren ,6,CRO,CB,30-352,18,0,0,0,0,1,0,0,0,21,0,1,0
1469,Trent Alexander-Arnold ,66,ENG,RB,21-258,90,0,0,0,0,2,1,0,0,107,1,1,1
1470,Alisson ,1,BRA,GK,27-263,90,0,0,0,0,0,0,0,0,36,0,0,0
1471,Roberto Firmino ,9,BRA,FW,28-266,73,0,0,0,0,1,1,0,0,37,3,1,0
1472,   Takumi Minamino ,18,JPN,FW,25-160,17,0,0,0,0,0,0,0,0,11,1,0,0
1473,Sadio Mané ,10,SEN,LW,28-075,83,1,0,0,0,1,1,0,0,53,0,0,1
1474,   Naby Keïta ,8,GUI,LW,25-135,7,0,0,0,0,0,0,0,0,14,0,0,0
1475,Mohamed Salah ,11,EGY,RW,28-009,90,1,1,0,0,5,1,0,0,77,0,0,0
1476,Georginio Wijnaldum ,5,NED,LM,29-226,90,0,0,0,0,3,1,0,0,86,2,0,3
1477,Fabinho ,3,BRA,CM,26-245,90,1,1,0,0,2,1,0,0,107,6,3,0
1478,Jordan Henderson ,14,ENG,RM,30-007,63,0,0,0,0,2,0,0,0,65,2,2,0
1479,   Alex Oxlade-Chamberlain ,15,ENG,RM,26-314,27,0,0,0,0,1,0,0,0,42,0,1,2
1480,Andrew Robertson ,26,SCO,LB,26-105,83,0,1,0,0,1,0,0,0,107,0,2,2
1481,   Harvey Elliott ,67,ENG,LB,17-081,7,0,0,0,0,0,0,0,0,16,0,0,0
1482,Virgil van Dijk ,4,NED,CB,28-352,90,0,0,0,0,2,0,0,0,143,0,2,0
1483,Joe Gomez ,12,ENG,CB,23-032,90,0,0,0,0,0,0,0,0,130,0,3,0
1484,Trent Alexander-Arnold ,66,ENG,RB,21-261,73,1,0,0,0,1,1,0,0,82,1,1,0
1485,   Neco Williams ,76,WAL,RB,19-072,17,0,0,0,0,2,1,0,0,33,2,0,0
1486,Alisson ,1,BRA,GK,27-266,90,0,0,0,0,0,0,0,0,23,0,0,0
1487,Roberto Firmino ,9,BRA,FW,28-274,61,0,0,0,0,2,1,0,0,25,0,0,3
1488,   Divock Origi ,27,BEL,FW,25-075,29,0,0,0,0,1,0,0,0,9,0,0,1
1489,Sadio Mané ,10,SEN,LW,28-083,84,0,0,0,0,2,0,0,0,32,1,0,1
1490,   Takumi Minamino ,18,JPN,LW,25-168,6,0,0,0,0,0,0,0,0,1,0,0,0
1491,Mohamed Salah ,11,EGY,RW,28-017,90,0,0,0,0,4,2,0,0,29,0,0,0
1492,Georginio Wijnaldum ,5,NED,LM,29-234,61,0,0,0,0,0,0,0,0,28,1,1,0
1493,   Naby Keïta ,8,GUI,LM,25-143,29,0,0,0,0,0,0,0,0,31,0,1,0
1494,Fabinho ,3,BRA,"CB,CM",26-253,90,0,0,0,0,0,0,0,0,86,1,2,2
1495,Jordan Henderson ,14,ENG,"CM,RM",30-015,90,0,0,0,0,0,0,1,0,82,3,2,0
1496,Andrew Robertson ,26,SCO,LB,26-113,90,0,0,0,0,0,0,0,0,61,1,1,1
1497,Virgil van Dijk ,4,NED,CB,28-360,90,0,0,0,0,0,0,0,0,77,0,3,1
1498,Joe Gomez ,12,ENG,CB,23-040,45,0,0,0,0,0,0,1,0,58,1,0,0
1499,   Alex Oxlade-Chamberlain ,15,ENG,RM,26-322,45,0,0,0,0,1,0,0,0,27,0,0,1
1500,Trent Alexander-Arnold ,66,ENG,RB,21-269,75,0,0,0,0,1,0,0,0,72,5,3,1
1501,   Neco Williams ,76,WAL,RB,19-080,15,0,0,0,0,0,0,0,0,26,0,2,0
1502,Alisson ,1,BRA,GK,27-274,90,0,0,0,0,0,0,0,0,34,0,0,0
1503,Divock Origi ,27,BEL,FW,25-078,59,0,0,0,0,0,0,0,0,25,0,1,0
1504,   Roberto Firmino ,9,BRA,FW,28-277,31,0,0,0,0,1,1,0,0,20,0,0,0
1505,Sadio Mané ,10,SEN,LW,28-086,90,1,0,0,0,2,1,0,0,49,1,0,0
1506,Mohamed Salah ,11,EGY,RW,28-020,90,0,1,0,0,1,1,0,0,35,0,0,0
1507,Naby Keïta ,8,GUI,LM,25-146,84,0,1,0,0,0,0,0,0,92,1,0,3
1508,   Curtis Jones ,48,ENG,LM,19-157,6,1,0,0,0,2,1,0,0,12,0,1,0
1509,Fabinho ,3,BRA,CM,26-256,60,0,0,0,0,0,0,0,0,47,0,0,1
1510,   Jordan Henderson ,14,ENG,CM,30-018,30,0,0,0,0,0,0,0,0,43,0,1,1
1511,Alex Oxlade-Chamberlain ,15,ENG,RM,26-325,60,0,0,0,0,0,0,0,0,42,1,1,2
1512,   Georginio Wijnaldum ,5,NED,RM,29-237,30,0,0,0,0,0,0,0,0,28,1,0,0
1513,Andrew Robertson ,26,SCO,LB,26-116,89,0,0,0,0,0,0,1,0,99,2,0,0
1514,   Neco Williams ,76,WAL,LB,19-083,1,0,0,0,0,0,0,0,0,1,0,0,0
1515,Virgil van Dijk ,4,NED,CB,28-363,90,0,0,0,0,0,0,0,0,83,0,0,1
1516,Joe Gomez ,12,ENG,CB,23-043,90,0,0,0,0,0,0,0,0,94,1,1,0
1517,Trent Alexander-Arnold ,66,ENG,RB,21-272,90,0,0,0,0,0,0,0,0,94,0,0,0
1518,Alisson ,1,BRA,GK,27-277,90,0,0,0,0,0,0,0,0,38,0,0,0
1519,Roberto Firmino ,9,BRA,FW,28-280,86,0,0,0,0,3,1,0,0,31,2,0,0
1520,   Takumi Minamino ,18,JPN,FW,25-174,4,0,0,0,0,0,0,0,0,4,0,0,0
1521,Alex Oxlade-Chamberlain ,15,ENG,LW,26-328,60,0,0,0,0,3,0,0,0,24,0,0,0
1522,   Sadio Mané ,10,SEN,LW,28-089,30,0,0,0,0,1,0,1,0,26,0,0,0
1523,Mohamed Salah ,11,EGY,RW,28-023,90,2,1,0,0,8,5,0,0,43,0,0,0
1524,Georginio Wijnaldum ,5,NED,"LM,RM",29-240,90,0,0,0,0,1,0,0,0,51,1,1,1
1525,Jordan Henderson ,14,ENG,"CM,RM",30-021,79,1,0,0,0,3,2,0,0,61,1,0,1
1526,   James Milner ,7,ENG,LM,34-186,11,0,0,0,0,0,0,0,0,12,0,0,0
1527,Naby Keïta ,8,GUI,RM,25-149,60,0,1,0,0,0,0,0,0,37,2,0,2
1528,   Fabinho ,3,BRA,CM,26-259,30,0,0,0,0,0,0,1,0,14,1,0,0
1529,Neco Williams ,76,WAL,LB,19-086,45,0,0,0,0,1,0,1,0,38,0,2,3
1530,   Andrew Robertson ,26,SCO,LB,26-119,45,0,1,0,0,0,0,0,0,56,1,0,0
1531,Virgil van Dijk ,4,NED,CB,29-000,90,0,0,0,0,0,0,0,0,56,1,2,1
1532,Joe Gomez ,12,ENG,CB,23-046,90,0,0,0,0,0,0,1,0,62,2,4,1
1533,Trent Alexander-Arnold ,66,ENG,RB,21-275,90,0,0,0,0,0,0,0,0,101,0,2,0
1534,Alisson ,1,BRA,GK,27-280,90,0,0,0,0,0,0,0,0,32,0,0,0
1535,Roberto Firmino ,9,BRA,FW,28-283,90,0,0,0,0,3,0,0,0,54,0,0,0
1536,Sadio Mané ,10,SEN,LW,28-092,90,0,0,0,0,4,2,0,0,53,1,0,0
1537,Mohamed Salah ,11,EGY,RW,28-026,90,0,0,0,0,6,4,0,0,36,0,0,0
1538,Curtis Jones ,48,ENG,LM,19-163,68,0,0,0,0,3,1,0,0,82,2,0,0
1539,   Naby Keïta ,8,GUI,LM,25-152,22,0,0,0,0,0,0,0,0,26,0,1,0
1540,Fabinho ,3,BRA,CM,26-262,90,0,1,0,0,1,0,0,0,74,3,1,0
1541,Georginio Wijnaldum ,5,NED,RM,29-243,80,0,0,0,0,1,0,0,0,49,0,0,0
1542,   Alex Oxlade-Chamberlain ,15,ENG,RM,26-331,10,0,0,0,0,0,0,0,0,8,0,0,0
1543,Andrew Robertson ,26,SCO,LB,26-122,90,1,0,0,0,1,1,0,0,110,1,0,1
1544,Virgil van Dijk ,4,NED,CB,29-003,90,0,0,0,0,0,0,0,0,97,0,2,1
1545,Joe Gomez ,12,ENG,CB,23-049,90,0,0,0,0,0,0,1,0,96,0,1,1
1546,Neco Williams ,76,WAL,RB,19-089,68,0,0,0,0,3,0,0,0,76,2,1,0
1547,   Trent Alexander-Arnold ,66,ENG,RB,21-278,22,0,0,0,0,1,1,0,0,30,1,0,0
1548,Alisson ,1,BRA,GK,27-283,90,0,0,0,0,0,0,0,0,35,0,0,0
1549,Roberto Firmino ,9,BRA,FW,28-287,60,0,0,0,0,0,0,0,0,30,1,0,2
1550,   Takumi Minamino ,18,JPN,"FW,RW",25-181,30,0,0,0,0,2,0,0,0,20,0,0,0
1551,Sadio Mané ,10,SEN,LW,28-096,90,1,0,0,0,6,2,0,0,57,1,1,1
1552,Mohamed Salah ,11,EGY,RW,28-030,82,0,0,0,0,4,2,0,0,24,1,0,0
1553,   Divock Origi ,27,BEL,FW,25-088,8,0,0,0,0,0,0,0,0,4,1,0,0
1554,Georginio Wijnaldum ,5,NED,LM,29-247,82,0,0,0,0,2,0,0,0,51,2,0,0
1555,   Xherdan Shaqiri ,23,SUI,RM,28-279,8,0,0,0,0,0,0,0,0,9,0,0,0
1556,Fabinho ,3,BRA,CM,26-266,90,0,0,0,0,0,0,0,0,74,2,3,2
1557,Alex Oxlade-Chamberlain ,15,ENG,RM,26-335,60,0,0,0,0,2,1,0,0,44,1,2,0
1558,   Naby Keïta ,8,GUI,"RM,LM",25-156,30,0,0,0,0,1,1,0,0,34,1,0,1
1559,Andrew Robertson ,26,SCO,LB,26-126,90,0,1,0,0,3,0,0,0,126,1,2,0
1560,Virgil van Dijk ,4,NED,CB,29-007,90,0,0,0,0,2,1,0,0,95,0,0,0
1561,Joe Gomez ,12,ENG,CB,23-053,90,0,0,0,0,0,0,0,0,88,1,1,0
1562,Trent Alexander-Arnold ,66,ENG,RB,21-282,90,0,0,0,0,2,1,1,0,90,0,1,0
1563,Alisson ,1,BRA,GK,27-287,90,0,0,0,0,0,0,0,0,27,0,0,0
1564,Roberto Firmino ,9,BRA,FW,28-294,86,1,0,0,0,1,1,0,0,33,0,0,0
1565,   Takumi Minamino ,18,JPN,FW,25-188,4,0,0,0,0,0,0,0,0,4,0,0,1
1566,Sadio Mané ,10,SEN,LW,28-103,86,0,0,0,0,0,0,0,0,50,1,0,1
1567,   Divock Origi ,27,BEL,LW,25-095,4,0,0,0,0,0,0,0,0,3,0,0,0
1568,Mohamed Salah ,11,EGY,RW,28-037,78,0,1,0,0,3,1,0,0,45,2,1,0
1569,   Alex Oxlade-Chamberlain ,15,ENG,RW,26-342,12,1,0,0,0,1,1,0,0,6,1,0,1
1570,Georginio Wijnaldum ,5,NED,LM,29-254,65,1,0,0,0,2,2,0,0,41,2,0,0
1571,   James Milner ,7,ENG,LM,34-200,25,0,0,0,0,0,0,0,0,17,0,0,0
1572,Fabinho ,3,BRA,CM,26-273,90,0,0,0,0,0,0,0,0,65,5,1,0
1573,Naby Keïta ,8,GUI,RM,25-163,65,1,0,0,0,1,1,0,0,60,4,1,1
1574,   Curtis Jones ,48,ENG,RM,19-174,25,0,0,0,0,0,0,0,0,13,0,0,1
1575,Andrew Robertson ,26,SCO,LB,26-133,90,0,1,0,0,0,0,0,0,92,1,1,0
1576,Virgil van Dijk ,4,NED,CB,29-014,90,0,0,0,0,1,0,0,0,82,0,0,0
1577,Joe Gomez ,12,ENG,CB,23-060,90,0,0,0,0,0,0,1,0,76,1,0,0
1578,Trent Alexander-Arnold ,66,ENG,RB,21-289,90,1,1,0,0,1,1,0,0,84,2,1,1
1579,Alisson ,1,BRA,GK,27-294,90,0,0,0,0,0,0,0,0,45,0,0,0
1580,Divock Origi ,27,BEL,FW,25-099,63,1,0,0,0,2,1,0,0,29,0,0,0
1581,   Mohamed Salah ,11,EGY,RW,28-041,27,0,0,0,0,3,0,0,0,23,0,0,0
1582,Takumi Minamino ,18,JPN,LW,25-192,63,0,0,0,0,2,2,0,0,34,0,0,0
1583,   Sadio Mané ,10,SEN,LW,28-107,27,1,0,0,0,1,1,0,0,23,0,0,0
1584,Alex Oxlade-Chamberlain ,15,ENG,RW,26-346,63,0,1,0,0,1,0,0,0,31,1,0,1
1585,   Roberto Firmino ,9,BRA,FW,28-298,27,0,1,0,0,0,0,0,0,26,2,0,0
1586,James Milner ,7,ENG,LM,34-204,90,0,0,0,0,0,0,0,0,114,3,1,1
1587,Georginio Wijnaldum ,5,NED,CM,29-258,90,0,0,0,0,0,0,0,0,93,1,0,2
1588,Naby Keïta ,8,GUI,RM,25-167,84,0,0,0,0,2,0,0,0,78,4,0,1
1589,   Curtis Jones ,48,ENG,RM,19-178,6,0,0,0,0,0,0,0,0,7,0,0,0
1590,Andrew Robertson ,26,SCO,LB,26-137,90,0,1,0,0,0,0,0,0,138,0,0,0
1591,Virgil van Dijk ,4,NED,CB,29-018,90,1,0,0,0,2,2,0,0,118,0,1,0
1592,Joe Gomez ,12,ENG,CB,23-064,90,0,0,0,0,0,0,0,0,122,0,2,0
1593,Neco Williams ,76,WAL,RB,19-104,84,0,0,0,0,1,0,0,0,81,1,4,0
1594,   Trent Alexander-Arnold ,66,ENG,RB,21-293,6,0,0,0,0,0,0,0,0,7,0,0,0
1595,Alisson ,1,BRA,GK,27-298,90,0,0,0,0,0,0,0,0,25,0,0,0
1596,Roberto Firmino ,9,BRA,FW,26-314,68,0,1,0,0,1,0,0,0,42,2,0,0
1597,   Jordan Henderson ,14,ENG,CM,28-056,22,0,0,0,0,0,0,0,0,24,0,2,0
1598,Sadio Mané ,10,SEN,"LW,RW",26-124,81,2,0,0,0,4,2,0,0,48,3,0,0
1599,   Xherdan Shaqiri ,23,SUI,RW,26-306,9,0,0,0,0,0,0,0,0,16,0,0,0
1600,Mohamed Salah ,11,EGY,"RW,FW",26-058,86,1,0,0,0,4,3,0,0,39,2,1,0
1601,   Daniel Sturridge ,15,ENG,FW,28-345,4,1,0,0,0,2,2,0,0,8,0,0,0
1602,Naby Keïta ,8,GUI,"LM,LW",23-183,90,0,0,0,0,1,0,0,0,77,1,1,2
1603,Georginio Wijnaldum ,5,NED,"CM,LM",27-274,90,0,0,0,0,3,0,0,0,77,0,1,2
1604,James Milner ,7,ENG,RM,32-220,90,0,1,0,0,1,0,0,0,120,1,1,3
1605,Andrew Robertson ,26,SCO,LB,24-154,90,0,1,0,0,0,0,0,0,90,2,1,1
1606,Virgil van Dijk ,4,NED,CB,27-035,90,0,0,0,0,0,0,0,0,67,1,1,0
1607,Joe Gomez ,12,ENG,CB,21-081,90,0,0,0,0,1,0,0,0,68,3,0,2
